"ITEM_SEQ","ENTP_NO","ENTP_NAME","ENTP_SEQ","INDUTY_CLASS_CODE","ITEM_NAME","SN","ITEM_PERMIT_DATE","INGR_CODE","INGR_KOR_NAME","MATERIAL_QTY","TOTQY_SEQ"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","20","2023-09-25","M040523","작약","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","21","2023-09-25","M040789","황금","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","22","2023-09-25","M040205","방풍","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","23","2023-09-25","M040214","백출","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","24","2023-09-25","M040048","길경","","1"
"202302821","1492","경진제약(주)","19680004","E0","진우황청심원현탁액","25","2023-09-25","M040225","복령","","1"
"202302822","2270","(주)돌나라한농제약","20020007","A0","뉴흑과립(약용탄)","1","2023-09-25","M040394","약용탄","90","1"
"202302823","2270","(주)돌나라한농제약","20020007","A0","뉴흑산(약용탄)","1","2023-09-25","M040394","약용탄","100","1"
"202302824","1452","에이치케이이노엔(주)","19640001","A0","엑스원알정5/80/2.5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","6.94","1"
"202302824","1452","에이치케이이노엔(주)","19640001","A0","엑스원알정5/80/2.5밀리그램","2","2023-09-25","M090403","발사르탄","80.00","1"
"202302824","1452","에이치케이이노엔(주)","19640001","A0","엑스원알정5/80/2.5밀리그램","3","2023-09-25","M095744","로수바스타틴칼슘","5.20","1"
"202302825","1452","에이치케이이노엔(주)","19640001","A0","엑스원알정5/160/2.5밀리그램","1","2023-09-25","M222875","암로디핀베실산염","6.94","1"
"202302825","1452","에이치케이이노엔(주)","19640001","A0","엑스원알정5/160/2.5밀리그램","2","2023-09-25","M090403","발사르탄","160.00","1"
"202302825","1452","에이치케이이노엔(주)","19640001","A0","엑스원알정5/160/2.5밀리그램","3","2023-09-25","M095744","로수바스타틴칼슘","10.40","1"
"202302826","1370","태극제약(주)","19580005","A0","포리비돈연고(포비돈요오드)","1","2023-09-26","M244708","포비돈요오드","","1"
"202302828","1427","부광약품(주)","19630001","A0","타세놀키즈시럽(아세트아미노펜)","1","2023-09-26","M040353","아세트아미노펜","","1"
"202302831","52","(주)평화산소","20070648","A0","평화산소의료용질소","1","2023-09-27","M040542","질소","","1"
"202302832","52","(주)평화산소","20070648","A0","평화산소의료용이산화탄소","1","2023-09-27","M040491","이산화탄소","","1"
"202302835","1373","대원제약(주)","19580008","A0","콜대원나이트시럽","1","2023-09-27","M040353","아세트아미노펜","","1"
"202302835","1373","대원제약(주)","19580008","A0","콜대원나이트시럽","2","2023-09-27","M222957","덱스트로메토르판브롬화수소산염수화물","","1"
"202302835","1373","대원제약(주)","19580008","A0","콜대원나이트시럽","3","2023-09-27","M203364","슈도에페드린염산염","","1"
"202302835","1373","대원제약(주)","19580008","A0","콜대원나이트시럽","4","2023-09-27","M250452","독시라민숙신산염","","1"
"202302836","2243","(주)다산제약","20010024","A0","디클로하이카타플라스마(디클로페낙나트륨)","1","2023-09-27","M050288","디클로페낙나트륨","","1"
"202302837","1668","제일약품(주)","19860002","A0","듀글로우정10/15밀리그램(다파글리플로진프로판디올수화물,피오글리타존염산염)","1","2023-09-27","M258339","다파글리플로진프로판디올수화물","","1"
"202302837","1668","제일약품(주)","19860002","A0","듀글로우정10/15밀리그램(다파글리플로진프로판디올수화물,피오글리타존염산염)","1","2023-09-27","M235069","피오글리타존염산염","","2"
"202302839","1305","(주)동구바이오제약","19550015","A0","트라디앙정25/5밀리그램(엠파글리플로진,리나글립틴)","1","2023-09-27","M260057","엠파글리플로진","","1"
"202302839","1305","(주)동구바이오제약","19550015","A0","트라디앙정25/5밀리그램(엠파글리플로진,리나글립틴)","1","2023-09-27","M252996","리나글립틴","","2"
"202302840","1305","(주)동구바이오제약","19550015","A0","트라디앙정10/5밀리그램(엠파글리플로진,리나글립틴)","1","2023-09-27","M260057","엠파글리플로진","","1"
"202302840","1305","(주)동구바이오제약","19550015","A0","트라디앙정10/5밀리그램(엠파글리플로진,리나글립틴)","1","2023-09-27","M252996","리나글립틴","","2"
"202302848","373","주식회사 더유제약","20182522","A0","모모졸액(케토코나졸)","1","2023-09-27","M080618","케토코나졸","","1"
"202302850","1689","(주)보령","19880005","A0","나제론프리필드시린지주0.3mg(라모세트론염산염)","1","2023-09-27","M255325","라모세트론염산염","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","1","2023-09-27","M223240","토코페롤아세테이트","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","2","2023-09-27","M245627","농축콜레칼시페롤유","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","3","2023-09-27","M051233","유비데카레논","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","4","2023-09-27","M244748","판토텐산칼슘","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","5","2023-09-27","M051783","푸마르산철","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","6","2023-09-27","M244365","셀레늄함유건조효모","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","7","2023-09-27","M084707","크롬함유건조효모","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","8","2023-09-27","M243785","산화아연","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","9","2023-09-27","M246343","산화제이구리","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","10","2023-09-27","M246028","황산망간수화물","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","11","2023-09-27","M040262","산화마그네슘","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","12","2023-09-27","M040133","리보플라빈","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","13","2023-09-27","M223262","티아민질산염","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","14","2023-09-27","M223289","폴산","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","15","2023-09-27","M204304","피리독신염산염","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","16","2023-09-27","M117558","시아노코발라민 1000배산","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","17","2023-09-27","M258994","아스코르브산","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","18","2023-09-27","M040064","니코틴산아미드","","1"
"202302851","1648","(주)알피바이오","19840009","A0","코텐파워포르테연질캡슐","19","2023-09-27","M222991","레티놀팔미테이트","","1"
"202302852","12","모더나코리아(주)","2021016933","C0","스파이크박스듀오2주(엘라소메란,다베소메란)(사스코로나바이러스-2 mRNA 백신)","1","2023-09-27","M283076","사스코로나바이러스-2 스파이크 단백질 발현 메신저 리보핵산(엘라소메란)(숙주: DIG315, 벡터: PL-022856)","","1"
"202302852","12","모더나코리아(주)","2021016933","C0","스파이크박스듀오2주(엘라소메란,다베소메란)(사스코로나바이러스-2 mRNA 백신)","2","2023-09-27","M284046","사스코로나바이러스-2 스파이크 단백질 발현 메신저 리보핵산(다베소메란)(숙주: DIG315, 벡터: PL-030872)","","1"
"202302853","1336","일양약품(주)","19570013","A0","보나링스피드액","1","2023-10-04","M040096","디멘히드리네이트","","1"
"202302853","1336","일양약품(주)","19570013","A0","보나링스피드액","2","2023-10-04","M223081","스코폴라민브롬화수소산염수화물","","1"
"202302853","1336","일양약품(주)","19570013","A0","보나링스피드액","3","2023-10-04","M223183","카페인무수물","","1"
"202302853","1336","일양약품(주)","19570013","A0","보나링스피드액","4","2023-10-04","M040064","니코틴산아미드","","1"
"202302853","1336","일양약품(주)","19570013","A0","보나링스피드액","5","2023-10-04","M204304","피리독신염산염","","1"
"202302854","2504","(주)한국팜비오","20050016","A0","후로팡설하정(플로로글루시놀)","1","2023-10-04","M083269","플로로글루시놀","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","1","2023-10-06","M040006","감초","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","2","2023-10-06","M223211","클로르페니라민말레산염","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","3","2023-10-06","M040007","건강","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","4","2023-10-06","M050036","육계","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","5","2023-10-06","M040135","마황","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","6","2023-10-06","M040202","반하","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","7","2023-10-06","M040293","세신","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","8","2023-10-06","M040445","오미자","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","9","2023-10-06","M040523","작약","","1"
"202302867","1492","경진제약(주)","19680004","A0","스파치올액","10","2023-10-06","M040353","아세트아미노펜","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","1","2023-10-06","M256191","콘드로이틴설페이트나트륨","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","2","2023-10-06","M040133","리보플라빈","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","3","2023-10-06","M086116","농축콜레칼시페롤","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","4","2023-10-06","M202809","감마-오리자놀","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","5","2023-10-06","M051415","푸르설티아민","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","6","2023-10-06","M040064","니코틴산아미드","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","7","2023-10-06","M040488","이노시톨","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","8","2023-10-06","M247683","콜린타르타르산염","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","9","2023-10-06","M244748","판토텐산칼슘","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","10","2023-10-06","M117558","시아노코발라민 1000배산","","1"
"202302870","1396","(주)일화","19600002","A0","맥스타민콘드로800정","11","2023-10-06","M204304","피리독신염산염","","1"
"202302877","6144","메딕스제약(주)","20130095","A0","마민에스정","1","2023-10-10","M040306","수산화마그네슘","","1"
"202302877","6144","메딕스제약(주)","20130095","A0","마민에스정","2","2023-10-10","M223262","티아민질산염","","1"
"202302879","1313","(주)마더스제약","19550012","A0","카르셀엠점안액1%(카르복시메틸셀룰로오스나트륨)(1회용)","1","2023-10-10","M244062","카르복시메틸셀룰로오스나트륨","","1"
"202302896","367","주식회사다나젠","20180404","A0","다나그라정100밀리그램(실데나필시트르산염)","1","2023-10-10","M252789","실데나필시트르산염","","1"
"202302897","1492","경진제약(주)","19680004","A0","콜드치올액","1","2023-10-11","M040004","갈근","","1"
"202302897","1492","경진제약(주)","19680004","A0","콜드치올액","2","2023-10-11","M040006","감초","","1"
"202302897","1492","경진제약(주)","19680004","A0","콜드치올액","3","2023-10-11","M040007","건강","","1"
"202302897","1492","경진제약(주)","19680004","A0","콜드치올액","4","2023-10-11","M050036","육계","","1"
